locus_tag	product	type	gene_symbol	locus	start_coord	end_coord	note	gene_len	5GB1C_CH4_500ppm-Rep1_tpm	5GB1C_CH4_500ppm-Rep2_tpm	5GB1C_CH4_1000ppm-Rep1_tpm	5GB1C_CH4_1000ppm-Rep2_tpm
EQU24_RS19640	glyceraldehyde-3-phosphate dehydrogenase	CDS		NZ_CP035467.1	4410816	4411866	Derived by automated computational analysis using gene prediction method: Protein Homology.	1051	97.92252947013162	104.19242130102032	116.89488092765092	136.09731504700991
EQU24_RS19645	diguanylate cyclase	CDS		NZ_CP035467.1	4411999	4412944	Derived by automated computational analysis using gene prediction method: Protein Homology.	946	16.66168267427819	15.796250382582304	16.215736225052414	18.7199935507932
EQU24_RS19650	response regulator	CDS		NZ_CP035467.1	4413244	4416691	Derived by automated computational analysis using gene prediction method: Protein Homology.	3448	13.87634436453578	13.508178099524947	12.300558410804836	13.839931010772442
EQU24_RS19655	IS66 family transposase	CDS		NZ_CP035467.1	4416746	4418327	Derived by automated computational analysis using gene prediction method: Protein Homology.	1582	0.6487125297615476	0.4387469978216206	0.3273354270556469	0.4347442932226142
EQU24_RS19660	DUF2236 domain-containing protein	CDS		NZ_CP035467.1	4418722	4420465	Derived by automated computational analysis using gene prediction method: Protein Homology.	1744	10.904225053927108	10.992277560375976	10.185647474453445	11.047934194002762
EQU24_RS19670	GGDEF domain-containing protein	CDS		NZ_CP035467.1	4421217	4422555	Derived by automated computational analysis using gene prediction method: Protein Homology.	1339	63.15775654793812	66.17748578842502	61.30777461736388	73.87070327272886
EQU24_RS19675	UDP-3-O-acyl-N-acetylglucosamine deacetylase	CDS	lpxC	NZ_CP035467.1	4422828	4423752	Derived by automated computational analysis using gene prediction method: Protein Homology.	925	247.97298733306485	264.4373246974746	227.6497374241638	283.1458383892551
EQU24_RS19680	cell division protein FtsZ	CDS	ftsZ	NZ_CP035467.1	4424248	4425406	Derived by automated computational analysis using gene prediction method: Protein Homology.	1159	365.8926540693643	421.5201218634993	410.9525278126266	497.4231904997344
EQU24_RS19685	cell division protein FtsA	CDS	ftsA	NZ_CP035467.1	4425441	4426668	Derived by automated computational analysis using gene prediction method: Protein Homology.	1228	69.71080255288638	80.08707994989302	70.13660559560303	83.15792063622253
EQU24_RS19690	cell division protein FtsQ/DivIB	CDS		NZ_CP035467.1	4426703	4427444	Derived by automated computational analysis using gene prediction method: Protein Homology.	742	101.25299765913672	107.82927144722036	90.9677605316108	109.42076247187474
EQU24_RS19695	D-alanine--D-alanine ligase	CDS		NZ_CP035467.1	4427450	4428383	Derived by automated computational analysis using gene prediction method: Protein Homology.	934	132.55317264004609	145.20101109015644	139.9227612019606	160.1758417196264
EQU24_RS19700	UDP-N-acetylmuramate dehydrogenase	CDS	murB	NZ_CP035467.1	4428379	4429273	Derived by automated computational analysis using gene prediction method: Protein Homology.	895	110.61242334959016	121.09247618600224	104.19020990229026	122.91463176313052
EQU24_RS19705	UDP-N-acetylmuramate--L-alanine ligase	CDS	murC	NZ_CP035467.1	4429334	4430774	Derived by automated computational analysis using gene prediction method: Protein Homology.	1441	97.0410400625653	102.98893488439306	105.08474153793784	117.97365705408198
EQU24_RS19710	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	CDS	murG	NZ_CP035467.1	4430770	4431826	Derived by automated computational analysis using gene prediction method: Protein Homology.	1057	64.84573668961387	71.38189641456978	61.03108801479369	68.888412327881
EQU24_RS19715	putative lipid II flippase FtsW	CDS	ftsW	NZ_CP035467.1	4431807	4432986	Derived by automated computational analysis using gene prediction method: Protein Homology.	1180	68.9797878770236	80.4910513354083	76.88892261561175	83.07508626251624
EQU24_RS19720	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	CDS	murD	NZ_CP035467.1	4432982	4434353	Derived by automated computational analysis using gene prediction method: Protein Homology.	1372	112.94123924149086	122.74491726265822	114.20586849638596	127.0552106847574
EQU24_RS19725	phospho-N-acetylmuramoyl-pentapeptide- transferase	CDS	mraY	NZ_CP035467.1	4434355	4435438	Derived by automated computational analysis using gene prediction method: Protein Homology.	1084	69.75732484888323	76.29209175828858	67.98061893031958	75.59569314669912
EQU24_RS19730	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase	CDS		NZ_CP035467.1	4435439	4436801	Derived by automated computational analysis using gene prediction method: Protein Homology.	1363	94.28156867685688	98.91463789990472	97.87246985302858	106.02498992548207
EQU24_RS19735	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2, 6-diaminopimelate ligase	CDS		NZ_CP035467.1	4436797	4438264	Derived by automated computational analysis using gene prediction method: Protein Homology.	1468	67.13376580753639	68.83324136963428	61.23772585208753	67.89400360972395
EQU24_RS19740	penicillin-binding protein 2	CDS		NZ_CP035467.1	4438260	4440000	Derived by automated computational analysis using gene prediction method: Protein Homology.	1741	119.36422706730286	123.453742688966	106.76910087875753	124.8405750387743
EQU24_RS19745	cell division protein FtsL	CDS	ftsL	NZ_CP035467.1	4440000	4440279	Derived by automated computational analysis using gene prediction method: Protein Homology.	280	39.87321393157076	40.01457538906951	27.468808484510674	32.83947027933443
EQU24_RS19750	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	CDS	rsmH	NZ_CP035467.1	4440275	4441202	Derived by automated computational analysis using gene prediction method: Protein Homology.	928	186.82789521654365	185.23106404865345	158.1306978497165	183.01810719197465
EQU24_RS19755	division/cell wall cluster transcriptional repressor MraZ	CDS	mraZ	NZ_CP035467.1	4441218	4441686	Derived by automated computational analysis using gene prediction method: Protein Homology.	469	249.2884010738624	263.842123131622	183.7317653599721	223.341194387572
EQU24_RS19765	RNase P RNA component class A	ncRNA	rnpB		4442620	4442986		367	4211.667550807374	3244.3899337875305	3640.364353906786	2664.829256100856
EQU24_RS19770	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	CDS	rsmI	NZ_CP035467.1	4443161	4444028	Derived by automated computational analysis using gene prediction method: Protein Homology.	868	11.793452169235367	11.489190504558652	9.970964270440302	11.627734561786824
EQU24_RS19775	penicillin-binding protein activator	CDS		NZ_CP035467.1	4444135	4445953	Derived by automated computational analysis using gene prediction method: Protein Homology.	1819	24.097789520143635	25.738324786891127	30.015752108341623	34.83370621292391
EQU24_RS19780	YraN family protein	CDS		NZ_CP035467.1	4445962	4446325	Derived by automated computational analysis using gene prediction method: Protein Homology.	364	47.03279252052648	46.82268767472133	53.850805561840005	62.091748266379454
EQU24_RS19785	SIS domain-containing protein	CDS		NZ_CP035467.1	4446333	4446924	Derived by automated computational analysis using gene prediction method: Protein Homology.	592	34.16324642170832	34.22077401379042	35.72084105545707	41.97237360832896
EQU24_RS19790	DUF5610 domain-containing protein	CDS		NZ_CP035467.1	4447187	4447781	Derived by automated computational analysis using gene prediction method: Protein Homology.	595	1225.69680332683	1234.3312082117336	1038.8567112708436	1209.8260714863943
EQU24_RS19800	exodeoxyribonuclease V subunit alpha	CDS	recD	NZ_CP035467.1	4448521	4450153	Derived by automated computational analysis using gene prediction method: Protein Homology.	1633	50.83166478519282	48.78688769967297	41.46375365988194	50.463258026397874
EQU24_RS19805	septal ring lytic transglycosylase RlpA family protein	CDS		NZ_CP035467.1	4450377	4450839	Derived by automated computational analysis using gene prediction method: Protein Homology.	463	2474.35405582534	2309.638917717535	1747.5308660555538	1970.21768512042
EQU24_RS19810	exodeoxyribonuclease V subunit beta	CDS	recB	NZ_CP035467.1	4451282	4454828	Derived by automated computational analysis using gene prediction method: Protein Homology.	3547	31.26547103354223	29.282179809097965	24.299808597417563	29.366868599002714
EQU24_RS19815	SPOR domain-containing protein	CDS		NZ_CP035467.1	4454921	4455650	Derived by automated computational analysis using gene prediction method: Protein Homology.	730	48.12517032846966	43.486159555244505	46.87116200536708	48.97758974782637
EQU24_RS19825	YaiI/YqxD family protein	CDS		NZ_CP035467.1	4456126	4456582	Derived by automated computational analysis using gene prediction method: Protein Homology.	457	87.16080787863399	86.2882020382127	79.87703038665366	92.08410954068428
EQU24_RS19830	alpha/beta hydrolase	CDS		NZ_CP035467.1	4456775	4457654	Derived by automated computational analysis using gene prediction method: Protein Homology.	880	35.03925567131766	31.112270138460094	25.79576345640532	31.78951803234493
EQU24_RS19835	ABC transporter permease	CDS		NZ_CP035467.1	4457693	4458893	Derived by automated computational analysis using gene prediction method: Protein Homology.	1201	19.36019989345284	17.91592861546038	17.42736208530888	19.33787652213014
EQU24_RS19840	ABC transporter permease	CDS		NZ_CP035467.1	4458900	4460112	Derived by automated computational analysis using gene prediction method: Protein Homology.	1213	25.27478810620456	22.48623460161805	22.465386082231124	23.75515388839252
EQU24_RS19845	AmmeMemoRadiSam system radical SAM enzyme	CDS	amrS	NZ_CP035467.1	4460138	4461224	Derived by automated computational analysis using gene prediction method: Protein Homology.	1087	48.58902843068872	44.05956282264256	41.16156973842156	43.66695637658328
EQU24_RS19850	AmmeMemoRadiSam system protein B	CDS	amrB	NZ_CP035467.1	4461326	4462106	Derived by automated computational analysis using gene prediction method: Protein Homology.	781	31.82890630445917	25.80755834325448	20.09268964537602	22.3669211066012
EQU24_RS19855	AmmeMemoRadiSam system protein A	CDS	amrA	NZ_CP035467.1	4462092	4462650	Derived by automated computational analysis using gene prediction method: Protein Homology.	559	20.67695727620185	18.70527148182967	16.98610622322867	18.2855418160196
EQU24_RS19860	SoxR reducing system RseC family protein	CDS		NZ_CP035467.1	4462672	4463116	Derived by automated computational analysis using gene prediction method: Protein Homology.	445	102.26524900563734	81.21874512098223	73.79930047933198	76.35578587996042
EQU24_RS19865	hypothetical protein	CDS		NZ_CP035467.1	4463388	4464297	Derived by automated computational analysis using gene prediction method: Protein Homology.	910	112.13825239408116	109.92874618661058	106.20899459879574	123.12986350866146
EQU24_RS19870	heavy metal translocating P-type ATPase	CDS		NZ_CP035467.1	4464837	4466916	Derived by automated computational analysis using gene prediction method: Protein Homology.	2080	27.73980717809192	29.298933893569217	24.00051575080988	27.42005483515823
EQU24_RS19875	aconitate hydratase AcnA	CDS	acnA	NZ_CP035467.1	4466959	4469659	Derived by automated computational analysis using gene prediction method: Protein Homology.	2701	31.41359718154316	35.45136735520175	31.024602282929045	35.17331037206787
EQU24_RS19880	hypothetical protein	CDS		NZ_CP035467.1	4469767	4470070	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	304	9.155757413916245	8.98556086243252	7.456024610426173	8.982677118450377
EQU24_RS19890	transcriptional repressor LexA	CDS	lexA	NZ_CP035467.1	4470785	4471412	Derived by automated computational analysis using gene prediction method: Protein Homology.	628	34.127890556136585	34.1843498680392	31.20612833800497	38.88115964219834
EQU24_RS19900	phospholipase D-like domain-containing protein	CDS		NZ_CP035467.1	4472106	4473249	Derived by automated computational analysis using gene prediction method: Protein Homology.	1144	8.318408189164208	7.601724743827471	6.21852878904196	8.034671041051581
EQU24_RS19905	hypothetical protein	CDS		NZ_CP035467.1	4473780	4474485	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	706	6.879049983486094	6.482389665228799	5.657500249750541	6.847997658145919
EQU24_RS19930	2-oxoacid:acceptor oxidoreductase family protein	CDS		NZ_CP035467.1	4476688	4481596	Derived by automated computational analysis using gene prediction method: Protein Homology.	4909	175.71598851157583	185.89700062703528	175.75130099794845	198.3326607498876
EQU24_RS19935	electron transport complex subunit RsxC	CDS	rsxC	NZ_CP035467.1	4481600	4482941	Derived by automated computational analysis using gene prediction method: Protein Homology.	1342	125.5155963180456	128.07489958057832	115.29764033453206	133.59149901222918
EQU24_RS19940	RnfABCDGE type electron transport complex subunit D	CDS		NZ_CP035467.1	4482933	4483932	Derived by automated computational analysis using gene prediction method: Protein Homology.	1000	118.99470228573836	124.12258999903442	135.4206194531744	136.9974611865316
EQU24_RS19945	FMN-binding protein	CDS		NZ_CP035467.1	4483943	4484657	Derived by automated computational analysis using gene prediction method: Protein Homology.	715	190.87756516678235	182.22845161392715	185.36261852892235	170.12061022680953
EQU24_RS19950	electron transport complex subunit E	CDS		NZ_CP035467.1	4484875	4485517	Derived by automated computational analysis using gene prediction method: Protein Homology.	643	256.42474007316514	267.0672807729621	233.81102290210367	264.79674087166626
EQU24_RS19955	RnfABCDGE type electron transport complex subunit A	CDS		NZ_CP035467.1	4485513	4486095	Derived by automated computational analysis using gene prediction method: Protein Homology.	583	111.69105167477365	119.83200361190607	110.18559832608577	127.54132955335764
EQU24_RS19960	hypothetical protein	CDS		NZ_CP035467.1	4486321	4487179	Derived by automated computational analysis using gene prediction method: Protein Homology.	859	242.9140343752313	262.87561057062686	233.49408422520364	278.0138010273652
EQU24_RS19965	RnfABCDGE type electron transport complex subunit B	CDS		NZ_CP035467.1	4487201	4488065	Derived by automated computational analysis using gene prediction method: Protein Homology.	865	157.75943312311043	177.3929033785317	149.40600705624104	179.70147128204508
EQU24_RS19970	urate hydroxylase PuuD	CDS		NZ_CP035467.1	4489396	4490098	Derived by automated computational analysis using gene prediction method: Protein Homology.	703	302.66485286520776	367.21921003694985	340.1317820663125	340.12122860037124
EQU24_RS19975	hypothetical protein	CDS		NZ_CP035467.1	4490395	4490947	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	553	116.66299820322772	131.55587768181877	117.75965008784272	132.06489022533566
EQU24_RS19985	DUF429 domain-containing protein	CDS		NZ_CP035467.1	4492434	4493160	Derived by automated computational analysis using gene prediction method: Protein Homology.	727	12.219965561042788	11.844965827882724	10.053988767297696	11.585400309586904
EQU24_RS19995	addiction module protein	CDS		NZ_CP035467.1	4493620	4493854	Derived by automated computational analysis using gene prediction method: Protein Homology.	235	31.650284197050777	28.73574215058713	32.006303174286835	37.97451531133247
EQU24_RS20000	type II toxin-antitoxin system RelE/ParE family toxin	CDS		NZ_CP035467.1	4494050	4494377	Derived by automated computational analysis using gene prediction method: Protein Homology.	328	149.0470976639054	127.07832144285612	128.89176005088598	135.13810628052045
EQU24_RS20005	HigA family addiction module antitoxin	CDS		NZ_CP035467.1	4494391	4494682	Derived by automated computational analysis using gene prediction method: Protein Homology.	292	90.79383528700292	82.55254510011326	81.65094807844775	97.5908526885643
EQU24_RS20010	BrnT family toxin	CDS		NZ_CP035467.1	4495073	4495343	Derived by automated computational analysis using gene prediction method: Protein Homology.	271	31.48140563472803	30.04094061437484	22.35086532194368	26.95403554376869
EQU24_RS20015	hypothetical protein	CDS		NZ_CP035467.1	4495332	4495533	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	202	55.39809722163959	51.763597813578144	48.09878241288162	55.83503038293047
EQU24_RS20020	FAD-binding oxidoreductase	CDS		NZ_CP035467.1	4495812	4497075	Derived by automated computational analysis using gene prediction method: Protein Homology.	1264	27.186921279283155	27.435141794041733	22.40183149260197	29.050017865777843
EQU24_RS20025	SDR family oxidoreductase	CDS		NZ_CP035467.1	4497147	4497828	Derived by automated computational analysis using gene prediction method: Protein Homology.	682	36.82922757052264	36.966893724509646	33.24751330231795	40.82499059485177
EQU24_RS20035	hypothetical protein	CDS		NZ_CP035467.1	4497979	4498567	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	589	31.002086496523752	33.3991063933716	30.959122122885915	31.682757107772147
EQU24_RS20040	TIGR03790 family protein	CDS		NZ_CP035467.1	4499189	4499480	Derived by automated computational analysis using gene prediction method: Protein Homology.	292	4.064865744031998	3.4812238041474477	3.575953930442967	4.165392475947519
EQU24_RS20045	rhomboid family intramembrane serine protease	CDS		NZ_CP035467.1	4499531	4500290	Derived by automated computational analysis using gene prediction method: Protein Homology.	760	35.18402420736976	30.30343574786259	31.38232380972634	31.73582054900657
EQU24_RS20055	Uma2 family endonuclease	CDS		NZ_CP035467.1	4500568	4501132	Derived by automated computational analysis using gene prediction method: Protein Homology.	565	32.50246353659827	31.77434064482101	31.793392429824543	37.74180112473289
EQU24_RS20060	sulfite exporter TauE/SafE family protein	CDS		NZ_CP035467.1	4501121	4502162	Derived by automated computational analysis using gene prediction method: Protein Homology.	1042	14.435215254678228	13.24076013532456	13.825593335430774	14.61525200728232
EQU24_RS20065	hypothetical protein	CDS		NZ_CP035467.1	4502164	4502725	Derived by automated computational analysis using gene prediction method: Protein Homology.	562	21.76553078934661	20.685085069884916	20.853057967843394	24.48166805127072
EQU24_RS20070	addiction module protein	CDS		NZ_CP035467.1	4502727	4502913	Derived by automated computational analysis using gene prediction method: Protein Homology.	187	21.785850282424672	21.121070070327928	21.245839759950176	23.987816041903656
EQU24_RS20075	hypothetical protein	CDS		NZ_CP035467.1	4502969	4503599	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	631	9.23273833118052	9.96383867672962	9.09467097313592	10.2606685514368
EQU24_RS20080	outer membrane lipoprotein carrier protein LolA	CDS		NZ_CP035467.1	4503598	4504243	Derived by automated computational analysis using gene prediction method: Protein Homology.	646	8.978238620810409	8.664957437254117	10.302750904735174	11.674464612856832
EQU24_RS20085	MMPL family transporter	CDS		NZ_CP035467.1	4504244	4506545	Derived by automated computational analysis using gene prediction method: Protein Homology.	2302	18.73768645221283	18.37517825097736	18.754176305772184	21.11838229335798
EQU24_RS20090	hypothetical protein	CDS		NZ_CP035467.1	4507135	4507678	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	544	35.891391465999966	34.499094788555404	41.39292799118231	45.26477334115638
EQU24_RS20095	FAD-dependent oxidoreductase	CDS		NZ_CP035467.1	4507687	4509010	Derived by automated computational analysis using gene prediction method: Protein Homology.	1324	17.84349448508216	17.276343971488302	22.697860995384065	25.82971690926996
EQU24_RS20100	response regulator	CDS		NZ_CP035467.1	4509535	4513180	Derived by automated computational analysis using gene prediction method: Protein Homology.	3646	11.133958281875588	11.38304098549476	13.49992021438536	16.985568989109026
EQU24_RS20105	response regulator	CDS		NZ_CP035467.1	4513176	4513578	Derived by automated computational analysis using gene prediction method: Protein Homology.	403	12.938576853087511	13.189690705312817	14.819334832243037	17.67144228493106
EQU24_RS20110	response regulator	CDS		NZ_CP035467.1	4513564	4513954	Derived by automated computational analysis using gene prediction method: Protein Homology.	391	18.09462009019839	20.076781729573764	26.07569575145873	32.11241654946291
EQU24_RS20115	EAL domain-containing protein	CDS		NZ_CP035467.1	4513940	4516223	Derived by automated computational analysis using gene prediction method: Protein Homology.	2284	29.77359734323516	34.502943941714705	40.82016609000843	50.894277044292295
EQU24_RS20120	exosortase system-associated protein, TIGR04073 family	CDS		NZ_CP035467.1	4516904	4517306	Derived by automated computational analysis using gene prediction method: Protein Homology.	403	62.72508877982882	64.71504521292489	52.69447915118117	62.77481424432933
EQU24_RS20125	transglycosylase SLT domain-containing protein	CDS		NZ_CP035467.1	4517342	4518251	Derived by automated computational analysis using gene prediction method: Protein Homology.	910	27.516248339892627	28.541417605190087	29.2972637274939	35.82352281931363
EQU24_RS20130	EAL domain-containing protein	CDS		NZ_CP035467.1	4518314	4520216	Derived by automated computational analysis using gene prediction method: Protein Homology.	1903	24.36052128831213	25.708195632703227	25.64620889851305	31.57807914054087
EQU24_RS20135	transglutaminase-like cysteine peptidase	CDS		NZ_CP035467.1	4520221	4520899	Derived by automated computational analysis using gene prediction method: Protein Homology.	679	27.534040270544512	26.76937402724965	26.9993363475118	30.0529715324786
EQU24_RS20140	TolC family outer membrane protein	CDS		NZ_CP035467.1	4520922	4522293	Derived by automated computational analysis using gene prediction method: Protein Homology.	1372	24.808841252972652	23.180110149690183	23.261924020705024	27.973284355067484
EQU24_RS20145	VWA domain-containing protein	CDS		NZ_CP035467.1	4522432	4523221	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	790	90.4360839610592	90.05415241362418	80.59420713872693	92.83139866730058
EQU24_RS20150	hypothetical protein	CDS		NZ_CP035467.1	4523546	4523885	Derived by automated computational analysis using gene prediction method: Protein Homology.	340	138.3900405535854	129.63954760343626	114.39273113913772	128.5948046158774
EQU24_RS20155	type I secretion system permease/ATPase	CDS		NZ_CP035467.1	4523972	4526153	Derived by automated computational analysis using gene prediction method: Protein Homology.	2182	28.00847533904101	27.34442632795861	25.14096031524951	28.245297844287784
EQU24_RS20160	HlyD family type I secretion periplasmic adaptor subunit	CDS		NZ_CP035467.1	4526170	4527511	Derived by automated computational analysis using gene prediction method: Protein Homology.	1342	38.680494095797485	39.02777409969371	37.059842860662	42.01684401807639
EQU24_RS20165	response regulator transcription factor	CDS		NZ_CP035467.1	4527521	4528157	Derived by automated computational analysis using gene prediction method: Protein Homology.	637	53.475111361083	53.98967665218224	44.27873574935678	52.240199710677686
EQU24_RS20175	hypothetical protein	CDS		NZ_CP035467.1	4535852	4536443	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	592	266.5731327016282	271.8599951493429	250.8274152234152	311.22165928477466
EQU24_RS20180	protein containing Six-hairpin glycosidase-like domain	CDS		NZ_CP035467.1	4536628	4538470	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	1843	54.03916487808194	51.35786376859521	43.16945837223929	56.858960532842886
EQU24_RS20185	methyltransferase domain-containing protein	CDS		NZ_CP035467.1	4538634	4539153	Derived by automated computational analysis using gene prediction method: Protein Homology.	520	128.81118511048575	121.26903875060378	101.6751719044598	122.11811518958552
EQU24_RS20190	tetratricopeptide repeat protein	CDS		NZ_CP035467.1	4539596	4541063	Derived by automated computational analysis using gene prediction method: Protein Homology.	1468	54.09822024314045	50.23774217223607	44.94159180881989	52.961846313003775
EQU24_RS20195	Bax inhibitor-1/YccA family protein	CDS		NZ_CP035467.1	4541156	4541939	Derived by automated computational analysis using gene prediction method: Protein Homology.	784	28.923814655561426	26.799758439750224	23.9680729976602	30.1549931057474
EQU24_RS20200	IS1595 family transposase	CDS		NZ_CP035467.1	4542216	4543170	Derived by automated computational analysis using gene prediction method: Protein Homology.	955	37.38379117724951	33.475182173305896	32.334733471417	34.67474645829464
EQU24_RS20210	VCBS domain-containing protein	CDS		NZ_CP035467.1	4543896	4562202	Derived by automated computational analysis using gene prediction method: Protein Homology.	18307	121.95897856337382	118.78781640547876	153.00555107883932	166.08841749648548
EQU24_RS20215	sulfotransferase	CDS		NZ_CP035467.1	4562359	4563091	Derived by automated computational analysis using gene prediction method: Protein Homology.	733	184.0547728829384	211.39694989581724	162.18185974298473	193.47231582118616
EQU24_RS20220	glycosyltransferase family 4 protein	CDS		NZ_CP035467.1	4563173	4564403	Derived by automated computational analysis using gene prediction method: Protein Homology.	1231	170.25650349202348	182.13040579113385	138.71762323427447	170.7021719788073
EQU24_RS20225	glycosyltransferase	CDS		NZ_CP035467.1	4564792	4565485	Derived by automated computational analysis using gene prediction method: Protein Homology.	694	74.08764273179244	70.55832390355903	58.65415683993364	73.67695306416313
EQU24_RS20230	ISAzo13 family transposase	CDS		NZ_CP035467.1	4565617	4566796	Derived by automated computational analysis using gene prediction method: Protein Homology.	1180	34.8940037503232	35.66121685048712	24.863449502648347	30.69591992923761
EQU24_RS20240	IS66 family transposase	CDS		NZ_CP035467.1	4567372	4568944	Derived by automated computational analysis using gene prediction method: Protein Homology.	1573	13.93815275902737	12.964424485868475	13.845637325482445	15.367725195966369
EQU24_RS20245	IS21 family transposase	CDS	istA	NZ_CP035467.1	4569372	4570968	Derived by automated computational analysis using gene prediction method: Protein Homology.	1597	9.210878428211029	8.563534571641654	8.962358443444455	10.340104783705376
EQU24_RS20250	IS21-like element helper ATPase IstB	CDS	istB	NZ_CP035467.1	4570954	4571701	Derived by automated computational analysis using gene prediction method: Protein Homology.	748	13.429064200807575	13.547897270167828	13.607778777874072	16.15191691945401
EQU24_RS20255	type I-E CRISPR-associated endoribonuclease Cas2e	CDS	cas2e	NZ_CP035467.1	4574643	4574952	Derived by automated computational analysis using gene prediction method: Protein Homology.	310	6.955449664164739	6.139262101672562	6.120480078902935	7.289680116681125
EQU24_RS20260	type I-E CRISPR-associated endonuclease Cas1e	CDS	cas1e	NZ_CP035467.1	4575077	4575989	Derived by automated computational analysis using gene prediction method: Protein Homology.	913	21.17540032509501	20.026153520907187	22.329626998245445	26.64762329330136
EQU24_RS20265	type II toxin-antitoxin system RelE/ParE family toxin	CDS		NZ_CP035467.1	4575992	4576295	Derived by automated computational analysis using gene prediction method: Protein Homology.	304	9.326255689780607	9.13286513886584	8.475293892375818	9.773955127643896
EQU24_RS20280	ribbon-helix-helix protein, CopG family	CDS		NZ_CP035467.1	4577271	4577529	Derived by automated computational analysis using gene prediction method: Protein Homology.	259	8.425116346804835	7.780395759103542	6.227639892675889	7.377745518749474
EQU24_RS20285	hypothetical protein	CDS		NZ_CP035467.1	4577694	4577961	Derived by automated computational analysis using gene prediction method: Protein Homology.	268	16.69050883192803	19.599823336533746	14.143481420437238	17.23079806944257
EQU24_RS20290	type I-E CRISPR-associated protein Cas5/CasD	CDS	cas5e	NZ_CP035467.1	4578051	4578738	Derived by automated computational analysis using gene prediction method: Protein Homology.	688	20.92093146379381	25.02631142985161	21.48843047836307	24.31190668076637
EQU24_RS20295	type I-E CRISPR-associated protein Cas7/Cse4/CasC	CDS	cas7e	NZ_CP035467.1	4578727	4579801	Derived by automated computational analysis using gene prediction method: Protein Homology.	1075	20.014181981985303	19.53262927139857	16.46126059866472	19.57165118736841
EQU24_RS20300	type I-E CRISPR-associated protein Cas6/Cse3/CasE	CDS	cas6e	NZ_CP035467.1	4579825	4580491	Derived by automated computational analysis using gene prediction method: Protein Homology.	667	15.160900960758113	15.945080597429838	12.759339769853726	16.244148706925397
EQU24_RS20305	type I-E CRISPR-associated protein Cse2/CasB	CDS		NZ_CP035467.1	4580483	4581035	Derived by automated computational analysis using gene prediction method: Protein Homology.	553	10.469395757452023	10.057392593919666	9.003524283212066	10.470351521390732
EQU24_RS20310	type I-E CRISPR-associated protein Cse1/CasA	CDS	casA	NZ_CP035467.1	4581031	4582594	Derived by automated computational analysis using gene prediction method: Protein Homology.	1564	13.438403748306678	15.00032223063847	11.878988374701798	15.26119634315746
EQU24_RS20315	CRISPR-associated helicase/endonuclease Cas3	CDS		NZ_CP035467.1	4582577	4585157	Derived by automated computational analysis using gene prediction method: Protein Homology.	2581	8.392240900058095	7.996641792509735	6.188506810171594	7.795960891708613
EQU24_RS20320	DUF2442 domain-containing protein	CDS		NZ_CP035467.1	4585274	4585535	Derived by automated computational analysis using gene prediction method: Protein Homology.	262	2.4333097447023766	2.7859624068030047	1.7982966982175483	1.7327976014679718
EQU24_RS20325	hypothetical protein	CDS		NZ_CP035467.1	4585691	4585931	Derived by automated computational analysis using gene prediction method: GeneMarkS-2+.	241	4.0862989269400645	3.548993986234146	2.342471187846761	3.556704707094382
EQU24_RS20330	WYL domain-containing protein	CDS		NZ_CP035467.1	4586057	4587038	Derived by automated computational analysis using gene prediction method: Protein Homology.	982	4.75561708272426	4.11323941265049	3.0818940295336543	4.102179858452896
EQU24_RS20340	EAL domain-containing protein	CDS		NZ_CP035467.1	4587849	4590519	Derived by automated computational analysis using gene prediction method: Protein Homology.	2671	13.007352403898205	13.05357443946792	14.791838143949672	15.486402292384447
EQU24_RS20345	hydrogenase maturation protease	CDS		NZ_CP035467.1	4590493	4590961	Derived by automated computational analysis using gene prediction method: Protein Homology.	469	33.72913951666569	33.12229309678995	37.0884574378191	39.85423454527394
EQU24_RS20350	nickel-dependent hydrogenase large subunit	CDS		NZ_CP035467.1	4590957	4592487	Derived by automated computational analysis using gene prediction method: Protein Homology.	1531	32.93042231986451	30.55954698715216	38.34859428621242	41.17834024804
EQU24_RS20355	NADH ubiquinone oxidoreductase	CDS		NZ_CP035467.1	4592488	4593430	Derived by automated computational analysis using gene prediction method: Protein Homology.	943	47.599213252550825	41.99774573870516	48.873990942291606	53.73386685094733
EQU24_RS20360	hypothetical protein	CDS		NZ_CP035467.1	4593752	4594040	Derived by automated computational analysis using gene prediction method: Protein Homology.	289	35.67225103496254	34.693266290656695	28.287730087625977	35.779232280024424
